"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","symbol"
344.727649537952,-1.77320640657191,0.159709478991383,-11.1026998382957,1.2171074619072e-28,1.46370401723275e-26,"ENSG00000133216","EPHB2"
160.607475271366,-2.49896445246212,0.225956348765894,-11.0595009439245,1.97191622756455e-28,2.35438285702599e-26,"ENSG00000163491","NEK10"
2132.17157178027,1.08285873733332,0.0982919334646491,11.016760980928,3.17270970330306e-28,3.76102073114411e-26,"ENSG00000072958","AP1M1"
1604.2736872193,-1.15912823194781,0.10523210560978,-11.0149675826698,3.23653098669153e-28,3.80946583369735e-26,"ENSG00000205978","NYNRIN"
77.7222191178447,3.38768464681471,0.308496837828396,10.9812621440844,4.70306450808797e-28,5.48898767318406e-26,"ENSG00000233117",NA
997.585554884248,1.40913507362425,0.128327717341409,10.9807538294733,4.72960494857387e-28,5.48898767318406e-26,"ENSG00000243244","STON1"
2567.11286939017,4.04403050325046,0.369619181933509,10.9410731393749,7.33267649548505e-28,8.45090966104652e-26,"ENSG00000096060","FKBP5"
4998.81260874796,1.36602827057206,0.125162999132596,10.9139943916246,9.88168146878947e-28,1.13100955624848e-25,"ENSG00000136546","SCN7A"
1234.02607563882,-1.42945076748609,0.131291893906202,-10.8875782423196,1.32106542121403e-27,1.50167135140192e-25,"ENSG00000092621","PHGDH"
304.920973493586,1.81007123991784,0.166583608443047,10.8658424249267,1.67668508602784e-27,1.89294324406245e-25,"ENSG00000127083","OMD"
2286.26377669271,1.31301260378393,0.121414254521794,10.8143200232576,2.94468251581648e-27,3.3020237184115e-25,"ENSG00000187498","COL4A1"
2993.78821950225,-1.17575241232816,0.109297430948251,-10.7573654945728,5.47119462860378e-27,6.05332973708722e-25,"ENSG00000183160","TMEM119"
93.5294181386027,-2.6715706679088,0.248905446615186,-10.733275242623,7.10329770976665e-27,7.75567952574259e-25,"ENSG00000126878","AIF1L"
18381.4407749051,1.55073343562315,0.144563465040135,10.7270079282661,7.60178179245203e-27,8.2456974266362e-25,"ENSG00000165507","DEPP1"
665.691606338167,1.21454955002319,0.113401810817672,10.710142468324,9.12213225198307e-27,9.83057836713708e-25,"ENSG00000102466","FGF14"
